Builder,Lot / Address,Suburb,State,Package Price,Land Price,Build Price,Beds,Baths,Cars,Land m2,House m2,Title / Registration,Source,Confidence,Date Checked,Source URL
,Available 12/11/2025 Jensen Rise Estate - Wadalba 3 Road #2 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 20,COAST COUNCIL,NSW,679050.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 01 Sanctuary Park Estate 612 204.4 21.1 Q4-2026 Canning 22 4x2x2 $270,000 $409,118 $679,118 Available",Kialla,,679118.0,270000.0,409118.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 422 Yallarah Estate ( Dunstone ) 640 203.5 16.0 Q4-2026 Dunstone 22 4x2x2 $268,000 $411,224 $679,224 Hold",Echuca,,679224.0,268000.0,411224.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 24 Sanctuary Park Estate 609 204.4 20.5 Q4-2026 Canning 22 4x2x2 $270,000 $409,343 $679,343 Available",Kialla,,679343.0,270000.0,409343.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 259 McMahons Place Estate 648 205.3 18.0 Oct-26 Canning 22 4x2x2 $263,500 $416,015 $679,515 Available",3564,,679515.0,263500.0,416015.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 429 Yallarah Estate ( Canning ) 640 205.3 16.0 Q4-2026 Canning 22 4x2x2 $268,000 $411,554 $679,554 Available",Echuca,,679554.0,268000.0,411554.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 250 McMahons Place Estate 648 205.3 18.0 Oct-26 Canning 22 4x2x2 $263,500 $416,115 $679,615 Hold",3564,,679615.0,263500.0,416115.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 258 McMahons Place Estate 648 205.3 18.0 Oct-26 Canning 22 4x2x2 $263,500 $416,539 $680,039 Hold",3564,,680039.0,263500.0,416539.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 224 McMahons Place Estate 660 205.3 22.0 Oct-26 Canning 22 4x2x2 $266,500 $416,088 $682,588 Hold",3564,,682588.0,266500.0,416088.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 419 Yallarah Estate 640 205.3 16.0 Dec-26 Canning 22 4x2x2 $268,000 $414,784 $682,784 Available",Echuca,,682784.0,268000.0,414784.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 12/11/2025 Jensen Rise Estate - Wadalba 4 Road #2 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 20,COAST COUNCIL,NSW,683100.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 422 Yallarah Estate ( Canning ) 640 196.0 16.0 Q4-2026 Canning 22 4x2x2 $268,000 $415,424 $683,424 Hold",Echuca,,683424.0,268000.0,415424.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 210 McMahons Place Estate 665 205.3 20.7 Oct-26 Canning 22 4x2x2 $266,500 $417,213 $683,713 Hold",3564,,683713.0,266500.0,417213.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 12/11/2025 Jensen Rise Estate - Wadalba 9 Road #2 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 20,COAST COUNCIL,NSW,683750.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 02 Sanctuary Park Estate 604 204.4 21.1 Q4-2026 Canning 22 4x2x2 $270,000 $413,933 $683,933 Available",Kialla,,683933.0,270000.0,413933.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 09 Sanctuary Park Estate 553 204.4 20.0 Q4-2026 Canning 22 4x2x2 $270,000 $413,933 $683,933 Available",Kialla,,683933.0,270000.0,413933.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 421 Yallarah Estate ( Dunstone ) 640 203.5 16.0 Q4-2026 Dunstone 22 4x2x2 $268,000 $416,037 $684,037 Available",Echuca,,684037.0,268000.0,416037.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 244 McMahons Place Estate 682 205.3 19.1 Oct-26 Canning 22 4x2x2 $266,500 $418,740 $685,240 Hold",3564,,685240.0,266500.0,418740.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 421 Yallarah Estate ( Canning ) 640 205.3 16.0 Q4-2026 Canning 22 4x2x2 $268,000 $420,237 $688,237 Available",Echuca,,688237.0,268000.0,420237.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 251 McMahons Place Estate 680 205.3 19.0 Oct-26 Canning 22 4x2x2 $267,000 $421,344 $688,344 Hold",3564,,688344.0,267000.0,421344.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 12/11/2025 Jensen Rise Estate - Wadalba 5 Road #2 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 20,COAST COUNCIL,NSW,688500.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 257 McMahons Place Estate 682 205.3 19.1 Oct-26 Canning 22 4x2x2 $267,500 $421,440 $688,940 Available",3564,,688940.0,267500.0,421440.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 239 Brookfield Lakes Estate 765 208.1 18.4 Feb-26 $550 Freemont 208 4x2x2 $235,000 $455,098 $690,098 Available",Lucknow,,690098.0,235000.0,455098.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 319 Yallarah Estate 672 205.3 16.0 Q3-2026 Canning 22 4x2x2 $270,000 $421,407 $691,407 Hold",Echuca,,691407.0,270000.0,421407.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 18/11/2025 Jensen Rise Estate - Wadalba 6 Road #2 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 20,COAST COUNCIL,NSW,693900.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 148 Uptown Estate (Canning) 597 205.3 18.0 Titled Canning 22 4x2x2 $293,000 $402,685 $695,685 Available",Shepparton,,695685.0,293000.0,402685.0,,,,,,Titled,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"303 720 m2 TBC 299 m2 9 + 9 + 0 TBC SINGLE $2,880 $149,760 14.8% TBC $ 311,000 $ 701,785 $ 1 ,012,785 HOLD Dow","Shepparton Goulburn Valley Hwy, Shepparton North VIC",,701785.0,149760.0,311000.0,,,,720.0,299.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"Lot 28 English Street 608 206.0 14.0 Q3-2026 $620 Easton 206 4x2x2 $314,000 $391,760 $705,760 Available",Morwell,,705760.0,314000.0,391760.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 324 Yallarah Estate 662 230.1 18.0 Q3-2026 Dougherty 25 4x2x2 $273,000 $439,117 $712,117 Available",Echuca,,712117.0,273000.0,439117.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 17/02/2026 Jensen Rise Estate - Wadalba 57 Road # 6 Wadalba 2259 CENTRAL COAST COUNCIL NSW November,COAST COUNCIL,NSW,712800.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Available 19/02/2026 147-151 Logan Street Lot 4 Logan Street Eagleby 4207 LOGAN QLD August 2026 478 15 $720,000 554500 1",LOGAN,QLD,720000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"Available 29/06/2026 147-151 Logan Street Lot 1 Logan Street Eagleby 4207 LOGAN QLD August 2026 478 15 $720,000 528900 1",LOGAN,QLD,720000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"Available 29/06/2026 147-151 Logan Street Lot 2 Logan Street Eagleby 4207 LOGAN QLD August 2026 478 15 $720,000 548900 1",LOGAN,QLD,720000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"Under offer 30/06/2026 147-151 Logan Street Lot 3 Logan Street Eagleby 4207 LOGAN QLD August 2026 478 15 $720,000 539900",LOGAN,QLD,720000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"DUPLEX PR8638 545 South Ripley Providence Estate Registered 534 $725,000 Offers Over 780615 1505615 1240 0.043",SILKWOOD HOMES,,725000.0,,,,,,,,Registered,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"Lot 320 Yallarah Estate 717 230.1 18.0 Q3-2026 Dougherty 25 4x2x2 $284,000 $441,592 $725,592 Available",Echuca,,725592.0,284000.0,441592.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 10 East 35 356 162.1 12.5 Q4-2026 $620 Arklay 4x2x2 $361,900 $365,462 $727,362 Available",Charlemont,,727362.0,361900.0,365462.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"DUPLEX PR8735 106 Redbank Plains Sienna Eden Estate 2026-09-01 00:00:00 505 $595,000 $732,285 732285 1327285 1",SILKWOOD HOMES,,732285.0,595000.0,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"Lot 109 Watson's Reach 364 154.2 10.5 Q4-2026 Parklea 151 4x2x2 $360,000 $382,227 $742,227 Hold",Diggers Rest,,742227.0,360000.0,382227.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 308 Springfield Estate 221 126.2 15.0 Jul-26 Watervale 4x2x1 $312,000 $442,421 $754,421 Available",Munno Para Downs,,754421.0,312000.0,442421.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 01/09/2025 Jensen Rise Estate - Wadalba 56 Road # 6 Wadalba 2259 CENTRAL COAST COUNCIL NSW November,COAST COUNCIL,NSW,756000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 307 Springfield Estate 225 134.9 15.0 Jul-26 Wilpena 4x2x1 $302,000 $456,675 $758,675 Available",Munno Para Downs,,758675.0,302000.0,456675.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 01/09/2025 Jensen Rise Estate - Wadalba 53 Road # 3 Wadalba 2259 CENTRAL COAST COUNCIL NSW November,COAST COUNCIL,NSW,764100.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 312 Springfield Estate 225 134.9 15.0 Jul-26 Wilpena 4x2x1 $302,000 $470,605 $772,605 Available",Munno Para Downs,,772605.0,302000.0,470605.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"540 Thorny St Jordan 18 Aster Rosehill ROCKBANK $774,951 Q4 2026 10.5 28 294 Single Story 4 2 2",Creation Homes Victoria,,774951.0,,,,,,,,Q4 2026,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_c8d0fdba5b7342799464530dfbc0e886.pdf
,"CC-0096 400 Registered 200 5 + 5 + 3 MORETON SINGLE $ 2,330 $ 121,160 8.05% Download $ 775,000 $ 730,396 $ 1 ,",Wellington Point,,775000.0,121160.0,730396.0,,,,,,Registered,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"Lot 132 Watson's Reach 400 192.3 10.2 Q4-2026 Brampton 192 4x2x2 $390,000 $389,601 $779,601 Hold",Diggers Rest,,779601.0,389601.0,390000.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Under offer 23/04/2026 152-156 Bancroft Terrace - Stage 1 Lot 4 New Road Deception Bay 4508 MORETON BAY QLD February 202,MORETON BAY,QLD,789000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,Available 31/03/2026 Jensen Rise Estate - Wadalba 53 Jensen Road Wadalba 2259 CENTRAL COAST COUNCIL NSW Novemb,COAST COUNCIL,NSW,792400.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 310 Springfield Estate 255 146.7 8.5 Jul-26 Windara 4x2x1 $302,000 $500,417 $802,417 Available",Munno Para Downs,,802417.0,302000.0,500417.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 147 Uptown Estate 670 249.0 18.4 Titled Mansell 27 4x2x2 $309,000 $499,650 $808,650 Available",Shepparton,,808650.0,309000.0,499650.0,,,,,,Titled,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 121 St Ronans - One Part 350 214.1 12.5 Titled 4x2x2 $819,900 Available",Sunbury,,819900.0,,,,,,,,Titled,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Available 25/02/2026 Birdhaven Close Lot 15 Birdhaven Close Moggill 4070 BRISBANE QLD July 2026 787 19 $820,000 565900 1",BRISBANE,QLD,820000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,Available 23/04/2025 Jensen Rise Estate - Wadalba 49 Road #5 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 2,COAST COUNCIL,NSW,828900.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 02/10/2025 Jensen Rise Estate - Wadalba 41 Jensen Road Wadalba 2259 CENTRAL COAST COUNCIL NSW Novemb,COAST COUNCIL,NSW,841050.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 149 Uptown Estate 786 159.6 20.0 Titled Varcoe 17 xx $319,000 $537,492 $856,492 Available",Shepparton,,856492.0,319000.0,537492.0,,,,,,Titled,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"CC-0113 640 m2 Titled 269 m2 5 + 5 + 2 HARMONY SINGLE $1,750 $91,000 10.40% Download $ 298,000 $ 577,022 $ 875","Shepparton Goulburn Valley Hwy, Shepparton North VIC",,875022.0,91000.0,298000.0,,,,640.0,269.0,Titled,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"CC-0115 448 m2 Jul-26 240.5 m2 5 + 5 + 2 CONCORD SINGLE $1,250 $65,000 7.11% TBC $ 425,000 $ 488,832 $ 913,832","Donnybrook Swiss Blvd, Donnybrook VIC",,913832.0,65000.0,425000.0,,,,448.0,240.5,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"155 720 m2 Feb-25 260 m2 5 + 5 + 2 UNITY SINGLE $1,600 $83,200 8.92% Download $ 311,000 $ 621,293 $ 932,293 HO","Shepparton Goulburn Valley Hwy, Shepparton North VIC",,932293.0,83200.0,311000.0,,,,720.0,260.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"131 720 m2 Feb-25 260 m2 5 + 5 + 2 UNITY SINGLE $1,600 $83,200 8.92% Download $ 311,000 $ 621,295 $ 932,295 HO","Shepparton Goulburn Valley Hwy, Shepparton North VIC",,932295.0,83200.0,311000.0,,,,720.0,260.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,Available 02/03/2026 Warner Park Estate - Warnervale 121 New Road Warnervale 2259 CENTRAL COAST COUNCIL NSW Oc,COAST COUNCIL,NSW,935200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Available 25/06/2026 51 Devries Road Lot 1 Devries Road Pallara 4110 BRISBANE QLD December 2026 1001 17.1 $950,000 55590",BRISBANE,QLD,950000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"CC-0116 448 Titled 240 m2 5 + 5 + 2 CONCORD SINGLE $1,250 $65,000 6.80% Download $ 467,000 $ 488,832 $ 955,832","Truganina Montare Road, Truganina VIC",,955832.0,65000.0,467000.0,,,,240.0,,Titled,E-Agent,0.74,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,Available 10/03/2026 Warner Park Estate - Warnervale 134 Albert Warner Drive Warnervale 2259 CENTRAL COAST COU,COAST COUNCIL,NSW,967150.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"23 Land Only 9 318.6 Q1 2026 $974,870 $934,870 AVAILABLE",,,974870.0,934870.0,,,,,,,Q1 2026,E-Agent,0.5,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"24 Land Only 9 319.6 Q1 2026 $974,870 $934,870 AVAILABLE",,,974870.0,934870.0,,,,,,,Q1 2026,E-Agent,0.5,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"25 Land Only 9 320.6 Q1 2026 $974,870 $934,870 AVAILABLE",,,974870.0,934870.0,,,,,,,Q1 2026,E-Agent,0.5,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"Dual Key NSW Hunterview Lot 105 Vesper SG Langham Estate 522 sqm 210 sqm $370,000 $640,333 $1,010,333 Available Quarter",Dual Key,NSW,1010333.0,370000.0,640333.0,,,,522.0,210.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"CC-0067 435 Registered 201 5 + 5 + 2 GLEBE DOUBLE $ 2,720 $ 141,440 8.05% TBC $ 1,035,000 $ 722,400 $ 1 ,757,4",Indooroopilly,,1035000.0,141440.0,722400.0,,,,,,Registered,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"20 Land Only CNR 344.3 Q1 2026 $1,037,820 $997,820 AVAILABLE",,,1037820.0,997820.0,,,,,,,Q1 2026,E-Agent,0.5,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"Dual Key NSW Hunterview Lot 116 Vesper DG Langham Estate 596 sqm 210 sqm $414,000 $639,888 $1,053,888 Available Quarter",Dual Key,NSW,1053888.0,414000.0,639888.0,,,,596.0,210.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Millfield Lot 104 Vesper SG Millfield Rise 756 sqm 212 sqm $460,888 $593,466 $1,054,354 On Hol… Registered",Dual Key,NSW,1054354.0,460888.0,593466.0,,,,756.0,212.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Hunterview Lot 116 Vesper SG Langham Estate 596 sqm 210 sqm $414,000 $642,388 $1,056,388 Available Quarter",Dual Key,NSW,1056388.0,414000.0,642388.0,,,,596.0,210.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Hunterview Lot 128 Vesper Langham Estate 653 sqm 210 sqm $430,000 $642,910 $1,072,910 Available Quarter 3,",Dual Key,NSW,1072910.0,430000.0,642910.0,,,,653.0,210.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Millfield Lot 112 Vesper DG Millfield Rise 756 sqm 211 sqm $460,888 $636,985 $1,097,873 Available Registere",Dual Key,NSW,1097873.0,460888.0,636985.0,,,,756.0,211.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
